id,sub_total,shipping_cost,shipping_total,grand_total,split_test_variant_id,"created_at","updated_at"
2613,4000,1235,1235,5235,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2614,9900,1548,0,9900,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2615,8000,1506,0,8000,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2616,8500,1580,0,8500,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2617,9000,1489,0,9000,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2618,8000,1472,0,8000,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2619,8900,1593,0,8900,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2620,5000,1356,1356,6356,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2621,8000,1440,1440,9440,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2622,7000,1439,1439,8439,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2623,8000,1443,0,8000,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2624,9900,1625,1625,11525,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2625,8500,1605,1605,10105,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2626,8000,1497,1497,9497,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2627,8500,1495,0,8500,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2628,5000,1402,1402,6402,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2629,8000,1540,1540,9540,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2630,8000,1542,1542,9542,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2631,8000,1597,1597,9597,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2632,4000,1344,1344,5344,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2633,5000,1394,1394,6394,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2634,8000,1409,1409,9409,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2635,8000,1558,1558,9558,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2636,8000,1445,0,8000,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2637,8000,1596,0,8000,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2638,8500,1527,1527,10027,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2639,5000,1261,1261,6261,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2640,8000,1403,0,8000,2,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2641,6000,1300,1300,7300,1,"2016-08-30 21:25:56","2016-08-30 21:25:56"
2642,9500,1543,1543,11043,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2643,8000,1575,1575,9575,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2644,5000,1414,1414,6414,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2645,8000,1552,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2646,8000,1596,1596,9596,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2647,4000,1264,1264,5264,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2648,4000,1384,1384,5384,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2649,5000,1298,1298,6298,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2650,8500,1558,1558,10058,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2651,8500,1572,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2652,8000,1534,1534,9534,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2653,8000,1468,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2654,4000,1232,1232,5232,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2655,8000,1458,1458,9458,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2656,8000,1407,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2657,8500,1570,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2658,9000,1562,0,9000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2659,8900,1602,1602,10502,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2660,4000,1376,1376,5376,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2661,5000,1342,1342,6342,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2662,5000,1429,1429,6429,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2663,6000,1309,1309,7309,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2664,9900,1632,1632,11532,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2665,5000,1424,1424,6424,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2666,8000,1519,1519,9519,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2667,8000,1597,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2668,4000,1379,1379,5379,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2669,8000,1533,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2670,8000,1416,1416,9416,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2671,8500,1614,1614,10114,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2672,8000,1525,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2673,8000,1502,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2674,8500,1511,1511,10011,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2675,9000,1535,1535,10535,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2676,8000,1439,1439,9439,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2677,8900,1631,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2678,8500,1569,1569,10069,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2679,9500,1577,1577,11077,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2680,8000,1555,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2681,8500,1436,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2682,7000,1417,1417,8417,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2683,5000,1374,1374,6374,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2684,8900,1491,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2685,4000,1367,1367,5367,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2686,8900,1551,1551,10451,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2687,8000,1524,1524,9524,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2688,9000,1622,0,9000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2689,9000,1455,1455,10455,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2690,4000,1291,1291,5291,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2691,9500,1597,1597,11097,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2692,9500,1674,1674,11174,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2693,7000,1533,1533,8533,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2694,9900,1609,0,9900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2695,4000,1235,1235,5235,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2696,9900,1515,0,9900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2697,9900,1656,0,9900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2698,8000,1456,1456,9456,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2699,8000,1562,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2700,8500,1433,1433,9933,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2701,8000,1584,1584,9584,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2702,8000,1478,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2703,4000,1346,1346,5346,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2704,9500,1530,1530,11030,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2705,9900,1505,1505,11405,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2706,8000,1570,1570,9570,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2707,5000,1327,1327,6327,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2708,9500,1531,1531,11031,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2709,8000,1409,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2710,8000,1427,1427,9427,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2711,8000,1528,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2712,9900,1641,1641,11541,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2713,9500,1511,0,9500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2714,5000,1404,1404,6404,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2715,8900,1629,1629,10529,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2716,8900,1601,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2717,4000,1272,1272,5272,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2718,9900,1679,1679,11579,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2719,5000,1257,1257,6257,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2720,5000,1315,1315,6315,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2721,4000,1377,1377,5377,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2722,8900,1553,1553,10453,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2723,4000,1240,1240,5240,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2724,9900,1643,1643,11543,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2725,8000,1456,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2726,4000,1369,1369,5369,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2727,8000,1413,1413,9413,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2728,6000,1455,1455,7455,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2729,9000,1533,0,9000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2730,8000,1598,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2731,8900,1544,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2732,5000,1428,1428,6428,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2733,9000,1549,1549,10549,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2734,9000,1601,1601,10601,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2735,8900,1504,1504,10404,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2736,4000,1399,1399,5399,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2737,9500,1584,1584,11084,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2738,8000,1555,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2739,8900,1504,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2740,9900,1536,1536,11436,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2741,9900,1541,1541,11441,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2742,9000,1607,1607,10607,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2743,6000,1397,1397,7397,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2744,8000,1582,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2745,8500,1601,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2746,7000,1401,1401,8401,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2747,9900,1498,1498,11398,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2748,9000,1509,1509,10509,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2749,8000,1412,1412,9412,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2750,8000,1495,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2751,8000,1486,1486,9486,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2752,5000,1314,1314,6314,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2753,8500,1528,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2754,8500,1458,1458,9958,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2755,5000,1315,1315,6315,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2756,8000,1495,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2757,9000,1617,1617,10617,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2758,8500,1525,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2759,8000,1500,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2760,8900,1532,1532,10432,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2761,4000,1359,1359,5359,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2762,8500,1460,1460,9960,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2763,9900,1563,1563,11463,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2764,8500,1478,1478,9978,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2765,4000,1369,1369,5369,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2766,4000,1211,1211,5211,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2767,4000,1346,1346,5346,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2768,8500,1509,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2769,4000,1249,1249,5249,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2770,4000,1366,1366,5366,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2771,7000,1516,1516,8516,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2772,7000,1446,1446,8446,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2773,8500,1513,1513,10013,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2774,6000,1354,1354,7354,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2775,8000,1596,1596,9596,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2776,9900,1548,0,9900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2777,7000,1546,1546,8546,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2778,8000,1409,1409,9409,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2779,5000,1256,1256,6256,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2780,5000,1319,1319,6319,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2781,8900,1571,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2782,4000,1262,1262,5262,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2783,8900,1611,1611,10511,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2784,9900,1537,1537,11437,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2785,8500,1449,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2786,8000,1554,1554,9554,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2787,8900,1476,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2788,8000,1518,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2789,9000,1536,1536,10536,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2790,6000,1484,1484,7484,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2791,7000,1537,1537,8537,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2792,8000,1561,1561,9561,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2793,8000,1418,1418,9418,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2794,8500,1496,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2795,9900,1572,1572,11472,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2796,8900,1464,1464,10364,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2797,9000,1605,1605,10605,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2798,4000,1261,1261,5261,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2799,8900,1479,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2800,4000,1255,1255,5255,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2801,7000,1491,1491,8491,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2802,8900,1605,1605,10505,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2803,8000,1433,1433,9433,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2804,9000,1601,1601,10601,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2805,8500,1479,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2806,8000,1473,1473,9473,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2807,8000,1572,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2808,8000,1457,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2809,8500,1520,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2810,8000,1580,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2811,8900,1590,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2812,8000,1590,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2813,8000,1566,1566,9566,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2814,4000,1233,1233,5233,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2815,4000,1383,1383,5383,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2816,4000,1395,1395,5395,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2817,5000,1259,1259,6259,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2818,8000,1539,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2819,9000,1582,1582,10582,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2820,8500,1621,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2821,9500,1491,1491,10991,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2822,8900,1516,1516,10416,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2823,8000,1570,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2824,8900,1595,1595,10495,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2825,5000,1423,1423,6423,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2826,4000,1364,1364,5364,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2827,4000,1350,1350,5350,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2828,8500,1530,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2829,8000,1542,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2830,8000,1511,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2831,7000,1371,1371,8371,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2832,8000,1483,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2833,6000,1497,1497,7497,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2834,7000,1515,1515,8515,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2835,8000,1439,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2836,8000,1507,1507,9507,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2837,8500,1472,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2838,9500,1531,1531,11031,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2839,8000,1556,1556,9556,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2840,9900,1691,1691,11591,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2841,8500,1505,1505,10005,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2842,5000,1386,1386,6386,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2843,8000,1519,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2844,8500,1546,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2845,8900,1504,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2846,7000,1370,1370,8370,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2847,8000,1454,1454,9454,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2848,9000,1630,1630,10630,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2849,8500,1596,1596,10096,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2850,9500,1620,1620,11120,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2851,9500,1654,1654,11154,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2852,8500,1557,1557,10057,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2853,4000,1203,1203,5203,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2854,8000,1534,1534,9534,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2855,8000,1405,1405,9405,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2856,8000,1410,1410,9410,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2857,8000,1502,1502,9502,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2858,8500,1525,1525,10025,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2859,8000,1509,1509,9509,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2860,8500,1439,1439,9939,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2861,9000,1612,1612,10612,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2862,5000,1322,1322,6322,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2863,9900,1593,1593,11493,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2864,5000,1305,1305,6305,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2865,4000,1227,1227,5227,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2866,8000,1407,1407,9407,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2867,9000,1512,0,9000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2868,8000,1444,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2869,5000,1383,1383,6383,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2870,4000,1365,1365,5365,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2871,9500,1531,1531,11031,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2872,5000,1333,1333,6333,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2873,5000,1275,1275,6275,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2874,8900,1509,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2875,7000,1524,1524,8524,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2876,8900,1492,1492,10392,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2877,7000,1458,1458,8458,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2878,8000,1497,1497,9497,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2879,8500,1489,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2880,9900,1635,1635,11535,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2881,6000,1445,1445,7445,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2882,9000,1501,1501,10501,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2883,5000,1331,1331,6331,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2884,8000,1417,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2885,8000,1530,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2886,8500,1583,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2887,8500,1499,1499,9999,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2888,9900,1549,1549,11449,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2889,8500,1562,1562,10062,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2890,9500,1590,1590,11090,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2891,8500,1467,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2892,8000,1536,1536,9536,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2893,8500,1477,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2894,8900,1465,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2895,7000,1447,1447,8447,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2896,8000,1457,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2897,8900,1603,0,8900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2898,8000,1538,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2899,4000,1322,1322,5322,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2900,9900,1527,1527,11427,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2901,8500,1545,1545,10045,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2902,8500,1504,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2903,8900,1527,1527,10427,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2904,9900,1629,1629,11529,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2905,8000,1563,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2906,9900,1687,1687,11587,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2907,8000,1419,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2908,8500,1459,0,8500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2909,9500,1564,0,9500,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2910,9900,1638,1638,11538,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2911,8000,1443,1443,9443,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2912,5000,1260,1260,6260,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2913,9900,1501,1501,11401,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2914,5000,1321,1321,6321,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2915,9900,1687,0,9900,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2916,9000,1481,1481,10481,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2917,8500,1550,1550,10050,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2918,4000,1220,1220,5220,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2919,6000,1403,1403,7403,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2920,8900,1531,1531,10431,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2921,8000,1551,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2922,5000,1406,1406,6406,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2923,8000,1422,0,8000,2,"2016-08-30 21:25:57","2016-08-30 21:25:57"
2924,9900,1507,1507,11407,1,"2016-08-30 21:25:57","2016-08-30 21:25:57"
